Bytes; TimeMs
1495048; 74,3000
1496072; 73,3000
1497096; 73,3000
1498120; 71,7000
1499144; 74,7000
1500168; 96,9000
1501192; 84,4000
1502216; 84,9000
1503240; 98,2000
1504264; 83,2000
1505288; 81,0000
1506312; 79,9000
1507336; 82,8000
1508360; 79,6000
1509384; 81,0000
1510408; 98,8000
1511432; 82,5000
1512456; 77,6000
1513480; 79,6000
1514504; 87,4000
1515528; 86,2000
1516552; 75,3000
1517576; 83,8000
1518600; 87,7000
1519624; 97,4000
1520648; 93,7000
1521672; 88,1000
1522696; 84,7000
1523720; 81,8000
1524744; 81,9000
1525768; 88,5000
1526792; 83,9000
1527816; 78,0000
1528840; 80,5000
